Recurso,Peca,Qtde,Etapa,LEAD TIME,Código,Célula,flag peça,Etapa2,Etapa3,Etapa4,Etapa5,Etapa6
CBH5 UG SS RD P750(I) M21 LJ,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBH5 UG SS RD P750(I) M21 LJ,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBH5 UG SS RD P750(R) M21,Eixo 5000 SS,1,Montagem,30,460576,EIXO COMPLETO,1,Pintura,,,CINZA,
CBH5 UG SS RD P750(R) M21,Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
CBH5 UG SS RD P750(R) M21,Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
CBH5 UG SS RD P750(R) M21,5000 SS,1,Montagem,30,025617,EIXO SIMPLES,1,,,,,
CBH5 UG SS RD P750(R) M21,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBH5 UG SS RD P750(R) M21,FUEIRINHO LD M21,1,Montagem,30,032363,FUEIRO,1,Pintura,,,,
CBH5 UG SS RD P750(R) M21,FUEIRINHO LE M21,1,Montagem,30,032364,FUEIRO,1,Pintura,,,,
CBH5 UG SS RD P750(R) M21,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBH5 UG SS RD P750(R) M21,Traseira CBH U.G,1,Montagem,30,032366,LATERAL,1,Pintura,,,COLORIDO,
CBH5 UG SS RD P750(R) M21,"CBH 5,0 - U.G",1,Montagem,30,032360,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBH5 UG SS RD P750(R) M21,"Chassi da CBH5,0 M21",1,Montagem,30,032470,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH5 UG SS RD P750(R) M21,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
CBH5 UG SS RD P750(R) M21,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBH5 UG SS RD P750(R) M21,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBH5 UG SS RD P750(R) M21,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH5 UG SS RD P750(R) M21,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS RD P750(R) M21,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
CBH5 UG SS RD P750(R) M21,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS RD P750(R) M21,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS RD P750(R) M21,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBH5 UG SS RD P750(R) M21,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
CBH5 UG SS RD P750(R) M21,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
CBH5 UG SS RD P750(R) M21,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBH5 UG SS RD P750(R) M21,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBH5 UG SS RS R20,Eixo 5000 SS,1,Montagem,30,460576,EIXO COMPLETO,1,Pintura,,,CINZA,
CBH5 UG SS RS R20,Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
CBH5 UG SS RS R20,Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
CBH5 UG SS RS R20,5000 SS,1,Montagem,30,025617,EIXO SIMPLES,1,,,,,
CBH5 UG SS RS R20,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBH5 UG SS RS R20,FUEIRINHO LD M21,1,Montagem,30,032363,FUEIRO,1,Pintura,,,,
CBH5 UG SS RS R20,FUEIRINHO LE M21,1,Montagem,30,032364,FUEIRO,1,Pintura,,,,
CBH5 UG SS RS R20,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBH5 UG SS RS R20,Traseira CBH U.G,1,Montagem,30,032366,LATERAL,1,Pintura,,,COLORIDO,
CBH5 UG SS RS R20,"CBH 5,0 - U.G",1,Montagem,30,032360,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBH5 UG SS RS R20,"Chassi da CBH5,0 M21",1,Montagem,30,032470,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH5 UG SS RS R20,CUBO 5000 SS,2,Montagem,30,222402,CUBO DE RODA,1,,,,,
CBH5 UG SS RS R20,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBH5 UG SS RS R20,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBH5 UG SS RS R20,RODA RS ARO 20,2,Montagem,30,035003,IÇAMENTO,1,Pintura,,,CINZA,
CBH5 UG SS RS R20,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH5 UG SS RS R20,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS RS R20,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
CBH5 UG SS RS R20,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS RS R20,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS RS R20,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBH5 UG SS RS R20,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
CBH5 UG SS RS R20,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
CBH5 UG SS RS R20,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBH5 UG SS RS R20,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBH5 UG SS T M21,Eixo Tandem 4T S/ Trava,1,Montagem,30,024481,EIXO COMPLETO,1,Pintura,,,CINZA,
CBH5 UG SS T M21,Eixo Tandem 4T C/ Trava,1,Montagem,30,024480,EIXO COMPLETO,1,Pintura,,,CINZA,
CBH5 UG SS T M21,Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
CBH5 UG SS T M21,Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
CBH5 UG SS T M21,Tandem 4T C/ Trava,1,Montagem,30,031246,EIXO SIMPLES,1,,,,,
CBH5 UG SS T M21,Tandem 4T S/ Trava,1,Montagem,30,033209,EIXO SIMPLES,1,,,,,
CBH5 UG SS T M21,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBH5 UG SS T M21,FUEIRINHO LD M21,1,Montagem,30,032363,FUEIRO,1,Pintura,,,,
CBH5 UG SS T M21,FUEIRINHO LE M21,1,Montagem,30,032364,FUEIRO,1,Pintura,,,,
CBH5 UG SS T M21,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBH5 UG SS T M21,Traseira CBH U.G,1,Montagem,30,032366,LATERAL,1,Pintura,,,COLORIDO,
CBH5 UG SS T M21,"CBH 5,0 - U.G",1,Montagem,30,032360,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBH5 UG SS T M21,"Chassi da CBH5,0 M21",1,Montagem,30,032470,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH5 UG SS T M21,CUBO F6 SS,4,Montagem,30,222401,CUBO DE RODA,1,,,,,
CBH5 UG SS T M21,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBH5 UG SS T M21,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBH5 UG SS T M21,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH5 UG SS T M21,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS T M21,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
CBH5 UG SS T M21,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS T M21,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS T M21,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBH5 UG SS T M21,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
CBH5 UG SS T M21,PINO TANDEM 5000/6000,1,Montagem,30,439721,CONJ INTERMED,1,,,,,
CBH5 UG SS T M21,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
CBH5 UG SS T M21,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBH5 UG SS T M21,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBH5 UG SS T M21,Suporte Tandem 4 ton,1,Montagem,30,031737,EIXO SIMPLES,1,Pintura,,,CINZA,
CBH5 UG SS T P750(I) M21,Eixo Tandem 4T S/ Trava,1,Montagem,30,024481,EIXO COMPLETO,1,Pintura,,,CINZA,
CBH5 UG SS T P750(I) M21,Eixo Tandem 4T C/ Trava,1,Montagem,30,024480,EIXO COMPLETO,1,Pintura,,,CINZA,
CBH5 UG SS T P750(I) M21,Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
CBH5 UG SS T P750(I) M21,Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
CBH5 UG SS T P750(I) M21,Tandem 4T C/ Trava,1,Montagem,30,031246,EIXO SIMPLES,1,,,,,
CBH5 UG SS T P750(I) M21,Tandem 4T S/ Trava,1,Montagem,30,033209,EIXO SIMPLES,1,,,,,
CBH5 UG SS T P750(I) M21,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBH5 UG SS T P750(I) M21,FUEIRINHO LD M21,1,Montagem,30,032363,FUEIRO,1,Pintura,,,,
CBH5 UG SS T P750(I) M21,FUEIRINHO LE M21,1,Montagem,30,032364,FUEIRO,1,Pintura,,,,
CBH5 UG SS T P750(I) M21,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBH5 UG SS T P750(I) M21,Traseira CBH U.G,1,Montagem,30,032366,LATERAL,1,Pintura,,,COLORIDO,
CBH5 UG SS T P750(I) M21,"CBH 5,0 - U.G",1,Montagem,30,032360,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBH5 UG SS T P750(I) M21,"Chassi da CBH5,0 M21",1,Montagem,30,032470,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH5 UG SS T P750(I) M21,CUBO F6 SS,4,Montagem,30,222401,CUBO DE RODA,1,,,,,
CBH5 UG SS T P750(I) M21,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBH5 UG SS T P750(I) M21,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBH5 UG SS T P750(I) M21,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH5 UG SS T P750(I) M21,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS T P750(I) M21,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
CBH5 UG SS T P750(I) M21,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS T P750(I) M21,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS T P750(I) M21,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBH5 UG SS T P750(I) M21,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
CBH5 UG SS T P750(I) M21,PINO TANDEM 5000/6000,1,Montagem,30,439721,CONJ INTERMED,1,,,,,
CBH5 UG SS T P750(I) M21,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
CBH5 UG SS T P750(I) M21,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBH5 UG SS T P750(I) M21,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBH5 UG SS T P750(I) M21,Suporte Tandem 4 ton,1,Montagem,30,031737,EIXO SIMPLES,1,Pintura,,,CINZA,
CBH5 UG SS T P750(R) M21,Eixo Tandem 4T S/ Trava,1,Montagem,30,024481,EIXO COMPLETO,1,Pintura,,,CINZA,
CBH5 UG SS T P750(R) M21,Eixo Tandem 4T C/ Trava,1,Montagem,30,024480,EIXO COMPLETO,1,Pintura,,,CINZA,
CBH5 UG SS T P750(R) M21,Chassi 5000 SS,1,Montagem,30,030347,CHASSI,1,,,,,
CBH5 UG SS T P750(R) M21,Chassi 5000 SS - COMPLETO,1,,,030588,CHASSI,1,Pintura,Solda,,CINZA,
CBH5 UG SS T P750(R) M21,Tandem 4T C/ Trava,1,Montagem,30,031246,EIXO SIMPLES,1,,,,,
CBH5 UG SS T P750(R) M21,Tandem 4T S/ Trava,1,Montagem,30,033209,EIXO SIMPLES,1,,,,,
CBH5 UG SS T P750(R) M21,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBH5 UG SS T P750(R) M21,FUEIRINHO LD M21,1,Montagem,30,032363,FUEIRO,1,Pintura,,,,
CBH5 UG SS T P750(R) M21,FUEIRINHO LE M21,1,Montagem,30,032364,FUEIRO,1,Pintura,,,,
CBH5 UG SS T P750(R) M21,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBH5 UG SS T P750(R) M21,Traseira CBH U.G,1,Montagem,30,032366,LATERAL,1,Pintura,,,COLORIDO,
CBH5 UG SS T P750(R) M21,"CBH 5,0 - U.G",1,Montagem,30,032360,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBH5 UG SS T P750(R) M21,"Chassi da CBH5,0 M21",1,Montagem,30,032470,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH5 UG SS T P750(R) M21,CUBO F6 SS,4,Montagem,30,222401,CUBO DE RODA,1,,,,,
CBH5 UG SS T P750(R) M21,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBH5 UG SS T P750(R) M21,CILINDRO 5000,1,Montagem,30,034550,CILINDRO,1,Pintura,,,CINZA,
CBH5 UG SS T P750(R) M21,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH5 UG SS T P750(R) M21,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS T P750(R) M21,ENGATE COMPL. CBHM,1,Montagem,30,032356,CONJ INTERMED,1,,,,,
CBH5 UG SS T P750(R) M21,VARÃO MÉDIO (5000),2,Montagem,30,023620,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS T P750(R) M21,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBH5 UG SS T P750(R) M21,CAMISA CILINDRO 5000,1,Montagem,30,034547,CILINDRO 2,1,,,,,
CBH5 UG SS T P750(R) M21,HASTE CILINDRO 5000/7t,1,Montagem,30,034899,CILINDRO 2,1,,,,,
CBH5 UG SS T P750(R) M21,PINO TANDEM 5000/6000,1,Montagem,30,439721,CONJ INTERMED,1,,,,,
CBH5 UG SS T P750(R) M21,CILINDRO 5000,1,Montagem,30,034550,QUALIDADE,1,,,,,
CBH5 UG SS T P750(R) M21,TUBO HIDRÁULICO 5000,2,Montagem,30,030671,QUALIDADE,1,,,,,
CBH5 UG SS T P750(R) M21,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBH5 UG SS T P750(R) M21,Suporte Tandem 4 ton,1,Montagem,30,031737,EIXO SIMPLES,1,Pintura,,,CINZA,
CBH6 FO SC RD MM M22,VARAO FRENAGEM 5000 CBHM,2,,30,425035,EIXO COMPLETO,1,,,,,
CBH6 FO SC RD MM M22,Varão Acionador de Freio - CBHM 5000,1,,30,466803,EIXO COMPLETO,1,,,,,
CBH6 FO SC RD MM M22,6000 SC,1,Montagem,30,032729,EIXO COMPLETO,1,Pintura,,,CINZA,
CBH6 FO SC RD MM M22,CHASSI 6000 SC [CBH6 M22],1,Montagem,30,032726,CHASSI,1,,Solda,,,
CBH6 FO SC RD MM M22,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBH6 FO SC RD MM M22,Tubo Espaçador A.L,1,Montagem,30,029520,FUEIRO,1,Pintura,,,,
CBH6 FO SC RD MM M22,Cabeção C/F,1,Montagem,30,031548,IÇAMENTO,1,,,,,
CBH6 FO SC RD MM M22,"Lat INF LE (FECHO RÁPIDO) - CBH6,0 A.L",1,Montagem,30,030599,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SC RD MM M22,Lat SUP - CBH 6 M17,2,Montagem,30,030587,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SC RD MM M22,Lat INF LD - CBH 6 A.L (M17),1,Montagem,30,030732,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SC RD MM M22,Traseira A.L,1,Montagem,30,031228,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SC RD MM M22,Banquinho,1,Montagem,30,031230,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SC RD MM M22,Fueiro do Banquinho,2,Montagem,30,031218,LATERAL,1,,,,,
CBH6 FO SC RD MM M22,"CBH6,0 - A.L - 01 EIXO (NOVO)",1,Montagem,30,032635,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBH6 FO SC RD MM M22,CHASSI DA CAÇAMBA [CBH6 M22],1,Montagem,30,032531,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH6 FO SC RD MM M22,CHASSI 6000 C/ FREIO,1,,30,032727,CHASSI,1,Pintura,,,CINZA,
CBH6 FO SC RD MM M22,CUBO 6000 C/ FREIO,2,Montagem,30,222404,CUBO DE RODA,1,,,,,
CBH6 FO SC RD MM M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBH6 FO SC RD MM M22,CILINDRO CAF,1,Montagem,30,034630,CILINDRO,1,Pintura,,,CINZA,
CBH6 FO SC RD MM M22,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH6 FO SC RD MM M22,TUBO HIDRÁULICO 6000,2,Montagem,30,030753,CONJ INTERMED,1,Pintura,,,CINZA,
CBH6 FO SC RD MM M22,ENGATE C/ FREIO CBHM,1,Montagem,30,466712,CONJ INTERMED,,,,,,
CBH6 FO SC RD MM M22,VARÃO GRANDE (6000),2,Montagem,30,023310,CONJ INTERMED,1,Pintura,,,CINZA,
CBH6 FO SC RD MM M22,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBH6 FO SC RD MM M22,CAMISA CILINDRO CAF,1,Montagem,30,034758,CILINDRO 2,1,,,,,
CBH6 FO SC RD MM M22,HASTE CILINDRO CAF,1,Montagem,30,034759,CILINDRO 2,1,,,,,
CBH6 FO SC RD MM M22,CILINDRO CAF,1,Montagem,30,034630,QUALIDADE,1,,,,,
CBH6 FO SC RD MM M22,TUBO HIDRÁULICO 6000,2,Montagem,30,030753,QUALIDADE,1,,,,,
CBH6 FO SC RD MM M22,CINTA DE FREIO,2,Montagem,30,402795,ESTAMPARIA,1,,,,,
CBH6 FO SC RD MM M22,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBH6 FO SC RD MM M22,CORRENTE 1 ELO,1,Montagem,30,428360,ESTAMPARIA,1,,,,,
CBH6 FO SC RD MM M22,CORRENTE 12 ELOS,1,Montagem,30,028845,ESTAMPARIA,1,,,,,
CBH6 FO SC RD MM M22,Fueiro LD - CBH A.L (M19),1,Montagem,30,031289,FUEIRO,1,Pintura,,,,
CBH6 FO SC RD MM M22,Fueiro LE - CBH A.L (M19),1,Montagem,30,031290,FUEIRO,1,Pintura,,,,
CBH6 FO SC RD MM M22,6000 SC,1,Montagem,30,032728,EIXO SIMPLES,1,,,,,
CBH6 FO SC RD MM P750(I) M22,VARAO FRENAGEM 5000 CBHM,2,,30,425035,EIXO COMPLETO,1,,,,,
CBH6 FO SC RD MM P750(I) M22,Fueiro LD - CBH A.L (M19),1,Montagem,30,031289,FUEIRO,1,Pintura,,,,
CBH6 FO SC RD MM P750(I) M22,Fueiro LE - CBH A.L (M19),1,Montagem,30,031290,FUEIRO,1,Pintura,,,,
CBH6 FO SC RD MM P750(I) M22,Varão Acionador de Freio - CBHM 5000,1,,30,466803,EIXO COMPLETO,1,,,,,
CBH6 FO SC RD MM P750(I) M22,6000 SC,1,Montagem,30,032729,EIXO COMPLETO,1,Pintura,,,CINZA,
CBH6 FO SC RD MM P750(I) M22,CHASSI 6000 SC [CBH6 M22],1,Montagem,30,032726,CHASSI,1,,Solda,,,
CBH6 FO SC RD MM P750(I) M22,6000 SC,1,Montagem,30,032728,EIXO SIMPLES,1,,,,,
CBH6 FO SC RD MM P750(I) M22,Macaco Compl. CBHM 5000/FA,1,Montagem,30,030383,FUEIRO,1,Pintura,,,CINZA,
CBH6 FO SC RD MM P750(I) M22,Tubo Espaçador A.L,1,Montagem,30,029520,FUEIRO,1,Pintura,,,,
CBH6 FO SC RD MM P750(I) M22,Cabeção C/F,1,Montagem,30,031548,IÇAMENTO,1,,,,,
CBH6 FO SC RD MM P750(I) M22,"Lat INF LE (FECHO RÁPIDO) - CBH6,0 A.L",1,Montagem,30,030599,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SC RD MM P750(I) M22,Lat SUP - CBH 6 M17,2,Montagem,30,030587,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SC RD MM P750(I) M22,Lat INF LD - CBH 6 A.L (M17),1,Montagem,30,030732,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SC RD MM P750(I) M22,Traseira A.L,1,Montagem,30,031228,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SC RD MM P750(I) M22,Banquinho,1,Montagem,30,031230,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SC RD MM P750(I) M22,Fueiro do Banquinho,2,Montagem,30,031218,LATERAL,1,,,,,
CBH6 FO SC RD MM P750(I) M22,"CBH6,0 - A.L - 01 EIXO (NOVO)",1,Montagem,30,032635,PLAT. TANQUE. CAÇAM.,1,Pintura,Solda,,COLORIDO,
CBH6 FO SC RD MM P750(I) M22,CHASSI DA CAÇAMBA [CBH6 M22],1,Montagem,30,032531,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH6 FO SC RD MM P750(I) M22,CUBO 6000 C/ FREIO,2,Montagem,30,222404,CUBO DE RODA,1,,,,,
CBH6 FO SC RD MM P750(I) M22,PINO DE ENGATE ,1,Montagem,30,033331,FUEIRO,1,,,,,
CBH6 FO SC RD MM P750(I) M22,CHASSI 6000 C/ FREIO,1,,30,032727,CHASSI,1,Pintura,,,CINZA,
CBH6 FO SC RD MM P750(I) M22,CILINDRO CAF,1,Montagem,30,034630,CILINDRO,1,Pintura,,,CINZA,
CBH6 FO SC RD MM P750(I) M22,Trava CBH/CBHM,2,Montagem,30,023590,PLAT. TANQUE. CAÇAM.,1,,,,,
CBH6 FO SC RD MM P750(I) M22,TUBO HIDRÁULICO 6000,2,Montagem,30,030753,CONJ INTERMED,1,Pintura,,,CINZA,
CBH6 FO SC RD MM P750(I) M22,ENGATE C/ FREIO CBHM,1,Montagem,30,466712,CONJ INTERMED,,,,,,
CBH6 FO SC RD MM P750(I) M22,VARÃO GRANDE (6000),2,Montagem,30,023310,CONJ INTERMED,1,Pintura,,,CINZA,
CBH6 FO SC RD MM P750(I) M22,REGULADOR DO VARÃO,2,Montagem,30,023528,CONJ INTERMED,1,Pintura,,,CINZA,
CBH6 FO SC RD MM P750(I) M22,CAMISA CILINDRO CAF,1,Montagem,30,034758,CILINDRO 2,1,,,,,
CBH6 FO SC RD MM P750(I) M22,HASTE CILINDRO CAF,1,Montagem,30,034759,CILINDRO 2,1,,,,,
CBH6 FO SC RD MM P750(I) M22,CILINDRO CAF,1,Montagem,30,034630,QUALIDADE,1,,,,,
CBH6 FO SC RD MM P750(I) M22,TUBO HIDRÁULICO 6000,2,Montagem,30,030753,QUALIDADE,1,,,,,
CBH6 FO SC RD MM P750(I) M22,CINTA DE FREIO,2,Montagem,30,402795,ESTAMPARIA,1,,,,,
CBH6 FO SC RD MM P750(I) M22,CORRENTE 8 ELOS,1,Montagem,30,030789,ESTAMPARIA,1,,,,,
CBH6 FO SC RD MM P750(I) M22,CORRENTE 1 ELO,1,Montagem,30,428360,ESTAMPARIA,1,,,,,
CBH6 FO SC RD MM P750(I) M22,CORRENTE 12 ELOS,1,Montagem,30,028845,ESTAMPARIA,1,,,,,
CBH6 FO SS RD M22,6000 SS,1,Montagem,30,032641,EIXO COMPLETO,1,Pintura,,,CINZA,
CBH6 FO SS RD M22,CHASSI 6000 SS [CBH6 M22],1,Montagem,30,032530,CHASSI,1,,Solda,,,
CBH6 FO SS RD M22,6000 SS,1,Montagem,30,032640,EIXO SIMPLES,1,,,,,
CBH6 FO SS RD M22,Tubo Espaçador A.L,1,Montagem,30,029520,FUEIRO,1,Pintura,,,,
CBH6 FO SS RD M22,Fueiro LD - CBH A.L (M19),1,Montagem,30,031289,FUEIRO,1,Pintura,,,,
CBH6 FO SS RD M22,Fueiro LE - CBH A.L (M19),1,Montagem,30,031290,FUEIRO,1,Pintura,,,,
CBH6 FO SS RD M22,Cabeçao S/F,1,Montagem,30,031511,IÇAMENTO,1,,,,,
CBH6 FO SS RD M22,"Lat INF LE (FECHO RÁPIDO) - CBH6,0 A.L",1,Montagem,30,030599,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SS RD M22,Lat SUP - CBH 6 M17,2,Montagem,30,030587,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SS RD M22,Lat INF LD - CBH 6 A.L (M17),1,Montagem,30,030732,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SS RD M22,Traseira A.L,1,Montagem,30,031228,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SS RD M22,Banquinho,1,Montagem,30,031230,LATERAL,1,Pintura,,,COLORIDO,
CBH6 FO SS RD M22,Fueiro do Banquinho,2,Montagem,30,031218,LATERAL,1,,,,,
CBH6 FO SS RD M22,CHASSI DA CAÇAMBA [CBH6 M22],1,Montagem,30,032531,PLAT. TANQUE. CAÇAM.,1,,,,,
